id1,name1,id2,name2,count
29681,久保明,30103,小林夕岐子,2
28763,佐藤允,6169,夏木陽介,2
4305,星由里子,671,小泉博,2
4305,星由里子,7053,宝田明,2
6169,夏木陽介,671,小泉博,2
28687,渡辺美佐子,3643,長門裕之,2
2848,市川染五郎,3470,坂東三津五郎,2
2848,市川染五郎,8633,中村勘三郎,2
29190,高島忠夫,29673,藤木悠,2
29190,高島忠夫,29191,高倉みゆき,2
1065,三浦誠己,1103,村上淳,2
1065,三浦誠己,586,中村優子,2
1065,三浦誠己,6331,渋川清彦,2
13318,小野大輔,14013,神谷浩史,2
13318,小野大輔,15985,浪川大輔,2
1856,渡哲也,350,原田芳雄,2
1856,渡哲也,29476,内田良平,2
1856,渡哲也,2166,高橋英樹,2
1856,渡哲也,29478,小池朝雄,2
1931,緒形拳,84,大塚寧々,2
2166,高橋英樹,29379,浜田光夫,2
13973,齋藤彩夏,26761,高橋李依,2
1897,白川和子,29550,浜口竜哉,2
29559,田中真理,29565,吉沢健,2
29327,小林旭,29474,郷鍈治,2
29327,小林旭,29476,内田良平,2
29327,小林旭,29337,川地民夫,2
29327,小林旭,29338,沢本忠雄,2
