Source,Target,Type,Weight,Label
7089,7091,Undirected,1,27807
7266,8840,Undirected,1,27808
7266,7270,Undirected,1,27809
7054,8747,Undirected,1,27810
11910,8633,Undirected,1,27811
11910,8636,Undirected,1,27812
11903,12272,Undirected,1,27813
11903,13193,Undirected,1,27814
11903,13194,Undirected,1,27815
13193,13194,Undirected,1,27816
11871,11872,Undirected,1,27817
11871,11873,Undirected,1,27818
11865,11866,Undirected,1,27819
11865,13408,Undirected,1,27820
11865,2826,Undirected,1,27821
11865,4503,Undirected,1,27822
11865,6440,Undirected,1,27823
11865,7961,Undirected,1,27824
11866,13408,Undirected,1,27825
11866,2826,Undirected,1,27826
11866,4503,Undirected,1,27827
11866,6440,Undirected,1,27828
11866,7961,Undirected,1,27829
13408,2826,Undirected,1,27830
13408,4503,Undirected,1,27831
13408,6440,Undirected,1,27832
13408,7961,Undirected,1,27833
11863,13410,Undirected,1,27834
11863,13411,Undirected,1,27835
11863,13412,Undirected,1,27836
11863,13413,Undirected,1,27837
11863,4629,Undirected,1,27838
11863,5579,Undirected,1,27839
11863,5706,Undirected,1,27840
13410,13411,Undirected,1,27841
13410,13412,Undirected,1,27842
13410,13413,Undirected,1,27843
13410,4629,Undirected,1,27844
13410,5579,Undirected,1,27845
13410,5706,Undirected,1,27846
13411,13412,Undirected,1,27847
13411,13413,Undirected,1,27848
13411,4629,Undirected,1,27849
13411,5579,Undirected,1,27850
13411,5706,Undirected,1,27851
13412,13413,Undirected,1,27852
13412,4629,Undirected,1,27853
13412,5579,Undirected,1,27854
13412,5706,Undirected,1,27855
13413,4629,Undirected,1,27856
13413,5579,Undirected,1,27857
13413,5706,Undirected,1,27858
4629,5579,Undirected,2,27859
4629,5706,Undirected,1,27860
4629,4827,Undirected,1,27861
4629,7970,Undirected,1,27862
4629,7971,Undirected,1,27863
4629,4630,Undirected,1,27864
4357,9412,Undirected,1,27865
4357,478,Undirected,1,27866
4357,5176,Undirected,1,27867
4357,603,Undirected,1,27868
4357,8930,Undirected,1,27869
13403,5958,Undirected,1,27870
13403,6226,Undirected,1,27871
13403,8097,Undirected,1,27872
5958,6226,Undirected,1,27873
5958,8097,Undirected,1,27874
5958,6925,Undirected,1,27875
11849,6224,Undirected,1,27876
11849,6963,Undirected,1,27877
11849,12200,Undirected,1,27878
11849,12201,Undirected,1,27879
11849,12202,Undirected,1,27880
11849,3643,Undirected,1,27881
6224,6963,Undirected,1,27882
6224,8971,Undirected,1,27883
6224,9616,Undirected,1,27884
6224,6863,Undirected,1,27885
6224,9608,Undirected,1,27886
11840,13485,Undirected,1,27887
360,385,Undirected,1,27888
360,361,Undirected,1,27889
360,5387,Undirected,1,27890
11825,11826,Undirected,1,27891
11825,11827,Undirected,1,27892
11825,13145,Undirected,1,27893
11825,13622,Undirected,1,27894
11825,13623,Undirected,1,27895
11825,2094,Undirected,1,27896
11825,37,Undirected,1,27897
11825,553,Undirected,1,27898
11826,11827,Undirected,1,27899
11826,13145,Undirected,1,27900
11826,13622,Undirected,1,27901
11826,13623,Undirected,1,27902
11826,2094,Undirected,1,27903
11826,37,Undirected,1,27904
11826,553,Undirected,1,27905
11827,13145,Undirected,1,27906
11827,13622,Undirected,1,27907
11827,13623,Undirected,1,27908
11827,2094,Undirected,1,27909
11827,37,Undirected,1,27910
11827,553,Undirected,1,27911
13145,13622,Undirected,1,27912
13145,13623,Undirected,1,27913
13145,2094,Undirected,1,27914
13145,37,Undirected,1,27915
13145,553,Undirected,1,27916
13622,13623,Undirected,1,27917
13622,2094,Undirected,1,27918
13622,37,Undirected,1,27919
13622,553,Undirected,1,27920
13623,2094,Undirected,1,27921
13623,37,Undirected,1,27922
13623,553,Undirected,1,27923
11811,361,Undirected,1,27924
11811,3792,Undirected,1,27925
11811,8105,Undirected,1,27926
11811,8465,Undirected,1,27927
11811,8777,Undirected,1,27928
8465,8777,Undirected,1,27929
8465,8823,Undirected,1,27930
8465,8824,Undirected,1,27931
8465,8825,Undirected,1,27932
8465,8826,Undirected,1,27933
8465,8827,Undirected,1,27934
8465,8828,Undirected,1,27935
8465,8466,Undirected,1,27936
12933,3368,Undirected,1,27937
12933,3820,Undirected,1,27938
12933,5160,Undirected,1,27939
12933,7180,Undirected,1,27940
12933,8828,Undirected,1,27941
12933,9930,Undirected,1,27942
11803,12931,Undirected,1,27943
11803,12932,Undirected,1,27944
11803,1804,Undirected,1,27945
11803,5914,Undirected,1,27946
11803,8050,Undirected,1,27947
12932,1804,Undirected,1,27948
12932,5914,Undirected,1,27949
12932,8050,Undirected,1,27950
11798,11799,Undirected,1,27951
11798,4920,Undirected,1,27952
11799,4920,Undirected,1,27953
11787,11788,Undirected,1,27954
11787,11789,Undirected,1,27955
11787,13487,Undirected,1,27956
11787,2102,Undirected,1,27957
11787,2281,Undirected,1,27958
11787,2510,Undirected,1,27959
2102,2281,Undirected,1,27960
2102,2510,Undirected,1,27961
2102,2103,Undirected,1,27962
2102,2104,Undirected,1,27963
7710,7711,Undirected,2,27964
7710,8555,Undirected,1,27965
7710,8718,Undirected,1,27966
7710,8096,Undirected,1,27967
7710,8097,Undirected,1,27968
11777,8633,Undirected,1,27969
11777,8634,Undirected,1,27970
11775,13222,Undirected,1,27971
11775,4797,Undirected,1,27972
13221,4049,Undirected,1,27973
13221,5337,Undirected,1,27974
13221,5497,Undirected,1,27975
13221,699,Undirected,1,27976
4049,5337,Undirected,1,27977
4049,5497,Undirected,1,27978
4049,699,Undirected,1,27979
4049,4050,Undirected,1,27980
5337,5497,Undirected,1,27981
5337,699,Undirected,1,27982
5337,9186,Undirected,1,27983
5337,9480,Undirected,1,27984
11767,8636,Undirected,1,27985
2687,2790,Undirected,1,27986
2687,3396,Undirected,1,27987
2687,439,Undirected,1,27988
2687,275,Undirected,1,27989
2687,4000,Undirected,1,27990
2687,413,Undirected,1,27991
2687,5912,Undirected,1,27992
2687,8158,Undirected,1,27993
2687,8907,Undirected,1,27994
2687,2688,Undirected,1,27995
2687,2689,Undirected,1,27996
3396,439,Undirected,1,27997
13130,4011,Undirected,1,27998
11758,11759,Undirected,1,27999
11758,13128,Undirected,1,28000
11758,13129,Undirected,1,28001
11758,9696,Undirected,1,28002
11759,13128,Undirected,1,28003
11759,13129,Undirected,1,28004
11759,9696,Undirected,1,28005
3962,4229,Undirected,1,28006
3962,546,Undirected,1,28007
3962,5714,Undirected,1,28008
3962,6752,Undirected,1,28009
3962,4079,Undirected,1,28010
3962,652,Undirected,1,28011
3962,3963,Undirected,1,28012
3962,504,Undirected,1,28013
3962,586,Undirected,1,28014
13131,3862,Undirected,1,28015
13131,3863,Undirected,1,28016
13131,5509,Undirected,1,28017
13131,5510,Undirected,1,28018
13131,5541,Undirected,1,28019
13131,6264,Undirected,1,28020
5510,5541,Undirected,4,28021
5510,6264,Undirected,1,28022
5510,5511,Undirected,2,28023
5510,8113,Undirected,1,28024
5510,5512,Undirected,1,28025
5510,5513,Undirected,1,28026
5510,5542,Undirected,1,28027
5510,891,Undirected,1,28028
11748,11749,Undirected,1,28029
11748,11750,Undirected,1,28030
11749,11750,Undirected,1,28031
11739,2427,Undirected,1,28032
11739,285,Undirected,1,28033
11738,1248,Undirected,1,28034
11738,2427,Undirected,1,28035
11736,11737,Undirected,1,28036
11736,4811,Undirected,1,28037
11737,4811,Undirected,1,28038
4416,4551,Undirected,1,28039
4416,8709,Undirected,1,28040
4416,4602,Undirected,1,28041
4416,4603,Undirected,1,28042
4416,4516,Undirected,1,28043
4416,4417,Undirected,1,28044
4551,8709,Undirected,1,28045
10736,10737,Undirected,1,28046
10736,12183,Undirected,1,28047
10736,12184,Undirected,1,28048
10736,12185,Undirected,1,28049
10736,6224,Undirected,1,28050
10736,8971,Undirected,1,28051
12183,12184,Undirected,1,28052
12183,12185,Undirected,1,28053
12183,6224,Undirected,1,28054
12183,8971,Undirected,1,28055
12184,12185,Undirected,1,28056
12184,6224,Undirected,1,28057
12184,8971,Undirected,1,28058
12185,6224,Undirected,1,28059
12185,8971,Undirected,1,28060
10734,12188,Undirected,1,28061
10734,12189,Undirected,1,28062
10734,12190,Undirected,1,28063
10734,12191,Undirected,1,28064
10734,9569,Undirected,1,28065
12188,12189,Undirected,1,28066
12188,12190,Undirected,1,28067
12188,12191,Undirected,1,28068
12188,9569,Undirected,1,28069
12189,12190,Undirected,1,28070
12189,12191,Undirected,1,28071
12189,9569,Undirected,1,28072
12190,12191,Undirected,1,28073
12190,9569,Undirected,1,28074
10727,10728,Undirected,1,28075
10727,12193,Undirected,1,28076
10727,12194,Undirected,1,28077
10727,12195,Undirected,1,28078
10727,8763,Undirected,1,28079
10728,12193,Undirected,1,28080
10728,12194,Undirected,1,28081
10728,12195,Undirected,1,28082
10728,8763,Undirected,1,28083
12193,12194,Undirected,1,28084
12193,12195,Undirected,1,28085
12193,8763,Undirected,1,28086
12194,12195,Undirected,1,28087
12194,8763,Undirected,1,28088
12195,8763,Undirected,1,28089
12196,4323,Undirected,1,28090
12196,6408,Undirected,1,28091
12196,6409,Undirected,1,28092
12196,6410,Undirected,1,28093
4323,6408,Undirected,2,28094
4323,6409,Undirected,2,28095
4323,6410,Undirected,2,28096
4323,6412,Undirected,1,28097
4323,6413,Undirected,1,28098
4323,6417,Undirected,1,28099
4323,6866,Undirected,1,28100
4323,7525,Undirected,1,28101
4323,7527,Undirected,1,28102
4323,4324,Undirected,1,28103
6408,6409,Undirected,4,28104
6408,6410,Undirected,4,28105
6408,6412,Undirected,3,28106
6408,6413,Undirected,3,28107
6408,6417,Undirected,2,28108
6408,6866,Undirected,1,28109
6408,7525,Undirected,3,28110
6408,7527,Undirected,1,28111
6408,6414,Undirected,2,28112
6408,6415,Undirected,2,28113
6408,7629,Undirected,1,28114
6408,6416,Undirected,1,28115
6408,6418,Undirected,1,28116
6408,6419,Undirected,1,28117
6408,6420,Undirected,1,28118
10719,12198,Undirected,1,28119
10719,4258,Undirected,1,28120
10719,6989,Undirected,1,28121
10719,7498,Undirected,1,28122
10719,9187,Undirected,1,28123
12198,4258,Undirected,1,28124
12198,6989,Undirected,1,28125
12198,7498,Undirected,1,28126
12198,9187,Undirected,1,28127
6989,7498,Undirected,1,28128
6989,9187,Undirected,1,28129
6989,6990,Undirected,1,28130
7498,9187,Undirected,1,28131
7498,7499,Undirected,1,28132
7498,7500,Undirected,1,28133
7498,7632,Undirected,1,28134
7498,809,Undirected,1,28135
13106,9412,Undirected,1,28136
10713,13101,Undirected,1,28137
10713,5972,Undirected,1,28138
10713,652,Undirected,1,28139
10713,8134,Undirected,1,28140
13101,5972,Undirected,1,28141
13101,652,Undirected,1,28142
13101,8134,Undirected,1,28143
5972,652,Undirected,1,28144
5972,8134,Undirected,1,28145
5972,7961,Undirected,1,28146
5972,5973,Undirected,1,28147
265,5595,Undirected,1,28148
265,8268,Undirected,1,28149
265,266,Undirected,1,28150
265,267,Undirected,1,28151
10699,10700,Undirected,1,28152
10699,12978,Undirected,1,28153
10699,12981,Undirected,1,28154
12978,12981,Undirected,1,28155
10689,10690,Undirected,1,28156
10689,10691,Undirected,1,28157
10690,10691,Undirected,1,28158
10683,11849,Undirected,1,28159
10683,12200,Undirected,1,28160
10683,12201,Undirected,1,28161
10683,12202,Undirected,1,28162
10683,3643,Undirected,1,28163
12200,12201,Undirected,1,28164
12200,12202,Undirected,1,28165
12200,3643,Undirected,1,28166
12201,12202,Undirected,1,28167
12201,3643,Undirected,1,28168
10673,10674,Undirected,1,28169
10673,13609,Undirected,1,28170
10673,6477,Undirected,1,28171
13609,6477,Undirected,1,28172
10665,10666,Undirected,1,28173
10665,10667,Undirected,1,28174
10666,10667,Undirected,1,28175
2148,8907,Undirected,1,28176
2148,9568,Undirected,1,28177
2148,594,Undirected,1,28178
2148,6440,Undirected,1,28179
2148,7463,Undirected,1,28180
2148,758,Undirected,1,28181
2148,8266,Undirected,1,28182
2148,2149,Undirected,1,28183
2148,2150,Undirected,1,28184
10089,1785,Undirected,1,28185
10089,6777,Undirected,1,28186
10089,9412,Undirected,2,28187
10089,10090,Undirected,1,28188
10089,10091,Undirected,1,28189
10089,10092,Undirected,1,28190
10089,10093,Undirected,1,28191
10089,2031,Undirected,1,28192
10089,6329,Undirected,1,28193
1102,12949,Undirected,1,28194
1102,3712,Undirected,1,28195
1102,4356,Undirected,1,28196
1102,5483,Undirected,1,28197
1102,585,Undirected,1,28198
1102,7854,Undirected,1,28199
1102,8558,Undirected,1,28200
1102,1103,Undirected,1,28201
1102,1104,Undirected,1,28202
1102,1105,Undirected,1,28203
10635,4000,Undirected,1,28204
10635,7085,Undirected,1,28205
10630,6161,Undirected,1,28206
3287,4636,Undirected,1,28207
3287,4796,Undirected,1,28208
3287,5740,Undirected,1,28209
3287,3288,Undirected,1,28210
10616,13108,Undirected,1,28211
10616,13109,Undirected,1,28212
10616,1673,Undirected,1,28213
10616,6440,Undirected,1,28214
13108,13109,Undirected,1,28215
13108,1673,Undirected,1,28216
13108,6440,Undirected,1,28217
13109,1673,Undirected,1,28218
13109,6440,Undirected,1,28219
1673,6440,Undirected,1,28220
1673,5704,Undirected,1,28221
1673,5705,Undirected,1,28222
1673,5706,Undirected,1,28223
1673,5707,Undirected,1,28224
1673,5709,Undirected,1,28225
1673,5710,Undirected,1,28226
1673,749,Undirected,1,28227
1673,781,Undirected,1,28228
1673,1679,Undirected,1,28229
10604,177,Undirected,1,28230
10604,3743,Undirected,1,28231
10598,10599,Undirected,1,28232
10598,12216,Undirected,1,28233
10598,12217,Undirected,1,28234
10599,12216,Undirected,1,28235
10599,12217,Undirected,1,28236
12216,12217,Undirected,1,28237
10591,3821,Undirected,1,28238
10591,3822,Undirected,1,28239
10591,6440,Undirected,1,28240
10591,8777,Undirected,1,28241
3821,3822,Undirected,2,28242
3821,6440,Undirected,1,28243
3821,8777,Undirected,1,28244
3822,6440,Undirected,1,28245
3822,8777,Undirected,1,28246
3822,7536,Undirected,1,28247
3822,7537,Undirected,1,28248
3822,7539,Undirected,1,28249
3822,7540,Undirected,1,28250
3822,7541,Undirected,1,28251
3822,7542,Undirected,1,28252
3822,7543,Undirected,1,28253
3822,7544,Undirected,1,28254
3822,7545,Undirected,1,28255
3822,7546,Undirected,1,28256
3822,7547,Undirected,1,28257
3822,7548,Undirected,1,28258
3822,7549,Undirected,1,28259
3822,7551,Undirected,1,28260
3822,7552,Undirected,1,28261
3822,7554,Undirected,1,28262
10583,10584,Undirected,1,28263
10583,10585,Undirected,1,28264
10584,10585,Undirected,1,28265
10569,4292,Undirected,1,28266
10569,8784,Undirected,1,28267
10561,10562,Undirected,1,28268
10561,10563,Undirected,1,28269
10562,10563,Undirected,1,28270
10556,10557,Undirected,1,28271
10556,4292,Undirected,1,28272
10557,4292,Undirected,1,28273
10552,10553,Undirected,1,28274
10552,6220,Undirected,1,28275
10553,6220,Undirected,1,28276
10547,10548,Undirected,1,28277
10547,8594,Undirected,1,28278
10537,10538,Undirected,1,28279
10537,10539,Undirected,1,28280
10768,10769,Undirected,1,28281
10768,10770,Undirected,1,28282
10769,10770,Undirected,1,28283
10520,10521,Undirected,1,28284
10520,6073,Undirected,1,28285
10521,6073,Undirected,1,28286
10506,1201,Undirected,1,28287
10506,2848,Undirected,1,28288
10494,4968,Undirected,1,28289
10494,7115,Undirected,1,28290
4968,7115,Undirected,1,28291
4968,4969,Undirected,1,28292
4968,4970,Undirected,1,28293
4968,4971,Undirected,1,28294
4968,4974,Undirected,1,28295
4968,4975,Undirected,1,28296
4968,4976,Undirected,1,28297
10748,10749,Undirected,1,28298
10748,10750,Undirected,1,28299
10749,10750,Undirected,1,28300
3594,3878,Undirected,2,28301
3594,5214,Undirected,1,28302
10467,12148,Undirected,1,28303
10467,2261,Undirected,1,28304
10467,5625,Undirected,1,28305
12148,2261,Undirected,1,28306
12148,5625,Undirected,1,28307
10462,10463,Undirected,1,28308
10462,12129,Undirected,1,28309
10462,12130,Undirected,1,28310
10462,5277,Undirected,1,28311
10463,12129,Undirected,1,28312
10463,12130,Undirected,1,28313
10463,5277,Undirected,1,28314
12129,12130,Undirected,1,28315
12129,5277,Undirected,1,28316
12130,5277,Undirected,1,28317
118,295,Undirected,1,28318
118,5732,Undirected,1,28319
118,142,Undirected,1,28320
118,4760,Undirected,1,28321
118,7593,Undirected,1,28322
118,8710,Undirected,1,28323
118,1544,Undirected,1,28324
118,167,Undirected,1,28325
118,1961,Undirected,1,28326
118,4797,Undirected,1,28327
118,119,Undirected,1,28328
12927,12928,Undirected,1,28329
12927,1694,Undirected,1,28330
12927,197,Undirected,1,28331
12927,2495,Undirected,1,28332
12927,2925,Undirected,1,28333
12927,3000,Undirected,1,28334
12927,3397,Undirected,1,28335
12927,4079,Undirected,1,28336
12927,690,Undirected,1,28337
12927,7934,Undirected,1,28338
12927,934,Undirected,1,28339
12928,1694,Undirected,1,28340
12928,197,Undirected,1,28341
12928,2495,Undirected,1,28342
12928,2925,Undirected,1,28343
12928,3000,Undirected,1,28344
12928,3397,Undirected,1,28345
12928,4079,Undirected,1,28346
12928,690,Undirected,1,28347
12928,7934,Undirected,1,28348
12928,934,Undirected,1,28349
2495,2925,Undirected,1,28350
2495,3000,Undirected,1,28351
2495,3397,Undirected,1,28352
2495,4079,Undirected,1,28353
2495,690,Undirected,1,28354
2495,7934,Undirected,1,28355
2495,934,Undirected,1,28356
2495,2496,Undirected,1,28357
2495,2497,Undirected,1,28358
2495,2498,Undirected,1,28359
7934,934,Undirected,1,28360
7934,8134,Undirected,1,28361
7934,8710,Undirected,1,28362
10437,2451,Undirected,1,28363
10437,385,Undirected,1,28364
10432,12133,Undirected,1,28365
10432,4761,Undirected,1,28366
10428,10429,Undirected,1,28367
10428,10430,Undirected,1,28368
10429,10430,Undirected,1,28369
6416,8827,Undirected,1,28370
6416,6417,Undirected,1,28371
6416,6418,Undirected,1,28372
6416,6419,Undirected,1,28373
6416,6420,Undirected,1,28374
6416,7525,Undirected,1,28375
10764,1867,Undirected,1,28376
10764,2053,Undirected,1,28377
10764,8710,Undirected,1,28378
8113,946,Undirected,1,28379
8113,8115,Undirected,1,28380
10373,10374,Undirected,1,28381
10373,10375,Undirected,1,28382
10373,12139,Undirected,1,28383
10374,10375,Undirected,1,28384
10374,12139,Undirected,1,28385
10375,12139,Undirected,1,28386
10365,10366,Undirected,1,28387
10365,10367,Undirected,1,28388
10366,10367,Undirected,1,28389
5625,8394,Undirected,1,28390
5625,9824,Undirected,1,28391
8394,9824,Undirected,1,28392
8394,8395,Undirected,1,28393
9629,9801,Undirected,1,28394
13514,3024,Undirected,1,28395
13514,5710,Undirected,1,28396
13514,6598,Undirected,1,28397
4388,488,Undirected,1,28398
4388,4561,Undirected,1,28399
4388,7180,Undirected,1,28400
4388,4390,Undirected,1,28401
4388,5256,Undirected,1,28402
3054,308,Undirected,1,28403
3054,411,Undirected,1,28404
3054,4035,Undirected,1,28405
3054,6319,Undirected,1,28406
3054,3056,Undirected,1,28407
3054,6447,Undirected,1,28408
10810,1138,Undirected,1,28409
10810,2929,Undirected,1,28410
10810,4854,Undirected,1,28411
10810,8039,Undirected,1,28412
821,8704,Undirected,1,28413
821,944,Undirected,1,28414
821,945,Undirected,1,28415
821,946,Undirected,1,28416
10825,258,Undirected,1,28417
10825,4068,Undirected,1,28418
10825,520,Undirected,1,28419
10825,6078,Undirected,1,28420
4068,520,Undirected,1,28421
4068,6078,Undirected,1,28422
4068,5500,Undirected,1,28423
4068,5659,Undirected,1,28424
3469,5387,Undirected,1,28425
3469,37,Undirected,1,28426
3469,411,Undirected,1,28427
3469,413,Undirected,1,28428
3469,5047,Undirected,1,28429
3469,3470,Undirected,1,28430
10287,10288,Undirected,1,28431
10274,12432,Undirected,1,28432
10274,13120,Undirected,1,28433
10274,2666,Undirected,1,28434
12432,13120,Undirected,1,28435
12432,2666,Undirected,1,28436
10211,10212,Undirected,1,28437
10211,10213,Undirected,1,28438
10211,10214,Undirected,1,28439
10211,10215,Undirected,1,28440
10213,10214,Undirected,1,28441
10213,10215,Undirected,1,28442
10214,10215,Undirected,1,28443
10204,3972,Undirected,1,28444
10204,6336,Undirected,1,28445
3972,6336,Undirected,1,28446
3972,5972,Undirected,1,28447
3972,7961,Undirected,1,28448
3972,3973,Undirected,1,28449
10190,10191,Undirected,1,28450
10190,2576,Undirected,1,28451
10190,2577,Undirected,1,28452
10191,2576,Undirected,1,28453
10191,2577,Undirected,1,28454
2576,2577,Undirected,1,28455
10183,10184,Undirected,1,28456
10183,10185,Undirected,1,28457
10183,10186,Undirected,1,28458
10183,10187,Undirected,1,28459
10183,6199,Undirected,1,28460
10183,7219,Undirected,1,28461
10184,10185,Undirected,1,28462
10184,10186,Undirected,1,28463
10184,10187,Undirected,1,28464
10184,6199,Undirected,1,28465
10184,7219,Undirected,1,28466
10185,10186,Undirected,1,28467
10185,10187,Undirected,1,28468
10185,6199,Undirected,1,28469
10185,7219,Undirected,1,28470
10187,6199,Undirected,1,28471
10187,7219,Undirected,1,28472
6199,7219,Undirected,1,28473
6199,6224,Undirected,1,28474
6199,6863,Undirected,1,28475
6199,9608,Undirected,1,28476
6199,6200,Undirected,1,28477
6199,6323,Undirected,1,28478
10174,10175,Undirected,1,28479
10174,10176,Undirected,1,28480
10174,10230,Undirected,1,28481
10174,5706,Undirected,1,28482
10174,6777,Undirected,1,28483
10175,10176,Undirected,1,28484
10175,10230,Undirected,1,28485
10175,5706,Undirected,1,28486
10175,6777,Undirected,1,28487
10176,10230,Undirected,1,28488
10176,5706,Undirected,1,28489
10176,6777,Undirected,1,28490
10165,10166,Undirected,1,28491
10165,10167,Undirected,1,28492
10165,10168,Undirected,1,28493
10165,3930,Undirected,1,28494
10165,7710,Undirected,1,28495
10165,8555,Undirected,1,28496
10165,8718,Undirected,1,28497
10166,10167,Undirected,1,28498
10166,10168,Undirected,1,28499
10166,3930,Undirected,1,28500
10166,7710,Undirected,1,28501
10166,8555,Undirected,1,28502
10166,8718,Undirected,1,28503
8555,8718,Undirected,1,28504
8555,8561,Undirected,1,28505
3546,3569,Undirected,1,28506
3546,3862,Undirected,2,28507
3546,3863,Undirected,2,28508
3546,5509,Undirected,2,28509
3546,5510,Undirected,2,28510
3546,5511,Undirected,2,28511
3546,5541,Undirected,2,28512
3546,8113,Undirected,1,28513
3546,5512,Undirected,1,28514
3546,5513,Undirected,1,28515
3546,3547,Undirected,1,28516
3546,3548,Undirected,1,28517
2540,4292,Undirected,1,28518
2540,6330,Undirected,1,28519
2540,7514,Undirected,1,28520
2540,7632,Undirected,1,28521
6330,7514,Undirected,1,28522
6330,7632,Undirected,1,28523
6330,9187,Undirected,1,28524
6330,9624,Undirected,1,28525
6330,6331,Undirected,1,28526
7514,7632,Undirected,1,28527
7514,7515,Undirected,1,28528
7514,7516,Undirected,1,28529
10134,10135,Undirected,1,28530
10134,10136,Undirected,1,28531
10134,10137,Undirected,1,28532
10134,10138,Undirected,1,28533
10134,10139,Undirected,1,28534
10134,10140,Undirected,1,28535
10134,10141,Undirected,1,28536
10134,10143,Undirected,1,28537
10134,10144,Undirected,1,28538
10134,3117,Undirected,1,28539
10134,4415,Undirected,1,28540
10134,7629,Undirected,1,28541
10136,10137,Undirected,1,28542
10136,10138,Undirected,1,28543
10136,10139,Undirected,1,28544
10136,10140,Undirected,1,28545
10136,10141,Undirected,1,28546
10136,10143,Undirected,1,28547
10136,10144,Undirected,1,28548
10136,3117,Undirected,1,28549
10136,4415,Undirected,1,28550
10136,7629,Undirected,1,28551
10137,10138,Undirected,1,28552
10137,10139,Undirected,1,28553
10137,10140,Undirected,1,28554
10137,10141,Undirected,1,28555
10137,10143,Undirected,1,28556
10137,10144,Undirected,1,28557
10137,3117,Undirected,1,28558
10137,4415,Undirected,1,28559
10137,7629,Undirected,1,28560
10139,10140,Undirected,1,28561
10139,10141,Undirected,1,28562
10139,10143,Undirected,1,28563
10139,10144,Undirected,1,28564
10139,3117,Undirected,1,28565
10139,4415,Undirected,1,28566
10139,7629,Undirected,1,28567
10140,10141,Undirected,1,28568
10140,10143,Undirected,1,28569
10140,10144,Undirected,1,28570
10140,3117,Undirected,1,28571
10140,4415,Undirected,1,28572
10140,7629,Undirected,1,28573
10141,10143,Undirected,1,28574
10141,10144,Undirected,1,28575
10141,3117,Undirected,1,28576
10141,4415,Undirected,1,28577
10141,7629,Undirected,1,28578
3117,4415,Undirected,1,28579
3117,7629,Undirected,1,28580
10129,10130,Undirected,1,28581
10129,10131,Undirected,1,28582
10129,10196,Undirected,1,28583
10129,330,Undirected,1,28584
10129,3937,Undirected,1,28585
10129,6330,Undirected,1,28586
10129,9187,Undirected,1,28587
10129,9624,Undirected,1,28588
10131,10196,Undirected,1,28589
10131,330,Undirected,1,28590
10131,3937,Undirected,1,28591
10131,6330,Undirected,1,28592
10131,9187,Undirected,1,28593
10131,9624,Undirected,1,28594
10196,330,Undirected,1,28595
10196,3937,Undirected,1,28596
10196,6330,Undirected,1,28597
10196,9187,Undirected,1,28598
10196,9624,Undirected,1,28599
3937,6330,Undirected,1,28600
3937,9187,Undirected,1,28601
3937,9624,Undirected,1,28602
10115,10116,Undirected,1,28603
10115,10117,Undirected,1,28604
10115,10118,Undirected,1,28605
10115,10119,Undirected,1,28606
10115,4330,Undirected,1,28607
10115,4332,Undirected,1,28608
10115,6224,Undirected,1,28609
10115,9616,Undirected,1,28610
10117,10118,Undirected,1,28611
10117,10119,Undirected,1,28612
10117,4330,Undirected,1,28613
10117,4332,Undirected,1,28614
10117,6224,Undirected,1,28615
10117,9616,Undirected,1,28616
10118,10119,Undirected,1,28617
10118,4330,Undirected,1,28618
10118,4332,Undirected,1,28619
10118,6224,Undirected,1,28620
10118,9616,Undirected,1,28621
10087,10088,Undirected,1,28622
10087,10089,Undirected,1,28623
10087,10090,Undirected,1,28624
10087,10091,Undirected,1,28625
10087,10092,Undirected,1,28626
10087,10093,Undirected,1,28627
10087,2031,Undirected,1,28628
10087,6329,Undirected,1,28629
10087,9412,Undirected,1,28630
10090,10091,Undirected,1,28631
10090,10092,Undirected,1,28632
10090,10093,Undirected,1,28633
10090,2031,Undirected,1,28634
10090,6329,Undirected,1,28635
10090,9412,Undirected,1,28636
10091,10092,Undirected,1,28637
10091,10093,Undirected,1,28638
10091,2031,Undirected,1,28639
10091,6329,Undirected,1,28640
10091,9412,Undirected,1,28641
10092,10093,Undirected,1,28642
10092,2031,Undirected,1,28643
10092,6329,Undirected,1,28644
10092,9412,Undirected,1,28645
2031,6329,Undirected,1,28646
2031,9412,Undirected,1,28647
10082,10143,Undirected,1,28648
10082,10192,Undirected,1,28649
10082,1103,Undirected,1,28650
10082,1160,Undirected,1,28651
10082,1757,Undirected,1,28652
10082,248,Undirected,1,28653
10082,2754,Undirected,1,28654
10082,5097,Undirected,1,28655
10082,8154,Undirected,1,28656
10082,8162,Undirected,1,28657
10082,8719,Undirected,1,28658
10082,9567,Undirected,1,28659
248,2754,Undirected,1,28660
248,5097,Undirected,1,28661
248,8154,Undirected,1,28662
248,8162,Undirected,1,28663
248,8719,Undirected,1,28664
248,9567,Undirected,1,28665
248,6963,Undirected,1,28666
248,6964,Undirected,1,28667
248,2782,Undirected,1,28668
248,585,Undirected,1,28669
5097,8154,Undirected,1,28670
5097,8162,Undirected,1,28671
5097,8719,Undirected,1,28672
5097,9567,Undirected,1,28673
5097,9930,Undirected,1,28674
5097,9931,Undirected,1,28675
5097,5098,Undirected,1,28676
5097,5099,Undirected,1,28677
8154,8162,Undirected,2,28678
8154,8719,Undirected,1,28679
8154,9567,Undirected,1,28680
8154,8155,Undirected,2,28681
8154,8163,Undirected,1,28682
8154,8156,Undirected,1,28683
8154,8157,Undirected,1,28684
8154,8158,Undirected,1,28685
8162,8719,Undirected,1,28686
